match_id,date,home_team,away_team,tournament_phase,day_of_week,time_slot,city,broadcaster,past_viewership_avg_millions,viewership_tv_millions,viewership_digital_millions,total_viewership_millions,marquee_match,rivalry_match,weather_rain,ad_inventory_price_lakhs
IPL2018-06592,23-06-2018,Punjab Kings,Gujarat Titans,League,Saturday,Late,Delhi,DD Sports,5.86,4.52,7.34,11.86,0,0,0,53.05
IPL2018-06593,17-04-2018,Rajasthan Royals,Lucknow Super Giants,League,Tuesday,Late,Bengaluru,DD Sports,6.08,4.96,5.45,10.41,0,0,0,48.17
IPL2018-06594,01-04-2018,Lucknow Super Giants,Sunrisers Hyderabad,League,Sunday,Late,Ahmedabad,DD Sports,6.01,5.09,6.1,11.19,0,0,0,47.15
IPL2018-06595,27-03-2018,Lucknow Super Giants,Gujarat Titans,League,Tuesday,Afternoon,Chennai,Star Sports,2.09,2.71,1.59,4.3,0,0,0,17.12
IPL2018-06596,08-04-2018,Mumbai Indians,Sunrisers Hyderabad,League,Sunday,Afternoon,Bengaluru,JioCinema,2.92,3.23,3.1,6.33,0,0,0,27.72
IPL2018-06597,16-03-2018,Kolkata Knight Riders,Sunrisers Hyderabad,League,Friday,Late,Delhi,Star Sports,6.53,6.63,5.95,12.58,0,0,0,49.53
IPL2018-06598,27-05-2018,Punjab Kings,Mumbai Indians,League,Sunday,Afternoon,Hyderabad,DD Sports,4.2,3.51,4.73,8.24,0,0,0,38.78
IPL2018-06599,26-04-2018,Rajasthan Royals,Delhi Capitals,League,Thursday,Afternoon,Lucknow,JioCinema,2.91,3.36,2.82,6.18,0,0,0,28.01
IPL2018-06600,01-04-2018,Rajasthan Royals,Lucknow Super Giants,League,Sunday,Prime,Lucknow,DD Sports,9.47,9.3,9.81,19.11,0,0,0,151.12
IPL2018-06601,16-05-2018,Gujarat Titans,Chennai Super Kings,League,Wednesday,Late,Hyderabad,DD Sports,6.36,5.32,7.99,13.31,0,0,0,54
IPL2018-06602,27-03-2018,Gujarat Titans,Chennai Super Kings,League,Tuesday,Late,Lucknow,JioCinema,4.7,5,5.14,10.14,0,0,0,47.5
IPL2018-06603,30-03-2018,Chennai Super Kings,Gujarat Titans,League,Friday,Afternoon,Chandigarh,Star Sports,1.76,1.57,1.27,2.84,0,0,0,13.45
IPL2018-06604,18-04-2018,Mumbai Indians,Chennai Super Kings,Qualifier,Wednesday,Late,Kolkata,Star Sports,9.07,7.4,10.3,17.7,1,0,0,102.04
IPL2018-06605,02-06-2018,Gujarat Titans,Royal Challengers Bangalore,League,Saturday,Late,Hyderabad,Star Sports,6.44,5.98,6.32,12.3,0,0,0,49.96
IPL2018-06606,25-04-2018,Chennai Super Kings,Lucknow Super Giants,Eliminator,Wednesday,Late,Lucknow,JioCinema,6.5,5.250967285,6.754195704,12.01,0,0,1,65.9
IPL2018-06607,16-03-2018,Chennai Super Kings,Mumbai Indians,League,Friday,Late,Jaipur,JioCinema,7.56,7.87,8.31,16.18,1,1,0,80.96
IPL2018-06608,30-03-2018,Sunrisers Hyderabad,Punjab Kings,League,Friday,Prime,Mumbai,DD Sports,8.94,9.11,10.46,19.57,0,0,0,127.76
IPL2018-06609,01-04-2018,Royal Challengers Bangalore,Rajasthan Royals,League,Sunday,Prime,Hyderabad,DD Sports,11.45,10.2,12.09,22.29,0,0,0,173.22
IPL2018-06610,21-04-2018,Gujarat Titans,Kolkata Knight Riders,League,Saturday,Prime,Lucknow,JioCinema,9.24,8.15,9.13,17.28,0,0,0,124.42
IPL2018-06611,25-03-2018,Sunrisers Hyderabad,Chennai Super Kings,Qualifier,Sunday,Afternoon,Bengaluru,DD Sports,2.49,3.45,2.43,5.88,0,0,0,27.51
IPL2018-06612,26-03-2018,Sunrisers Hyderabad,Lucknow Super Giants,League,Monday,Late,Mumbai,JioCinema,5.1,4.52,6.24,10.76,0,0,0,52.33
IPL2018-06613,10-04-2018,Lucknow Super Giants,Rajasthan Royals,League,Tuesday,Late,Hyderabad,Star Sports,4.59,4.25,5.85,10.1,0,0,0,41.82
IPL2018-06614,02-05-2018,Sunrisers Hyderabad,Delhi Capitals,League,Wednesday,Late,Kolkata,DD Sports,6.97,6.02,7.97,13.99,0,0,0,66.52
IPL2018-06615,05-05-2018,Sunrisers Hyderabad,Punjab Kings,League,Saturday,Prime,Bengaluru,DD Sports,8.31,8.25,8.68,16.93,0,0,0,139.64
IPL2018-06616,18-04-2018,Rajasthan Royals,Delhi Capitals,Semi-Final,Wednesday,Prime,Bengaluru,DD Sports,12.82,12.56,14.95,27.51,0,0,0,205.4
IPL2018-06617,10-05-2018,Mumbai Indians,Gujarat Titans,League,Thursday,Prime,Lucknow,JioCinema,8.36,6.94,9.74,16.68,0,0,0,118.27
IPL2018-06618,20-07-2018,Punjab Kings,Rajasthan Royals,League,Friday,Prime,Chennai,JioCinema,8.59,7.7,10.96,18.66,0,0,0,148.12
IPL2018-06619,09-06-2018,Delhi Capitals,Kolkata Knight Riders,League,Saturday,Prime,Bengaluru,JioCinema,8.42,9.11,8.44,17.55,0,0,0,139.24
IPL2018-06620,06-04-2018,Gujarat Titans,Mumbai Indians,League,Friday,Afternoon,Jaipur,JioCinema,2.79,3.22,2.46,5.68,0,0,0,26.97
IPL2018-06621,24-03-2018,Mumbai Indians,Chennai Super Kings,League,Saturday,Prime,Bengaluru,Star Sports,11.72,11.61,11.67,23.28,1,0,0,182.7
IPL2018-06622,08-04-2018,Delhi Capitals,Royal Challengers Bangalore,League,Sunday,Prime,Kolkata,JioCinema,10.21,9.05,11.12,20.17,0,0,0,133.44
IPL2018-06623,30-03-2018,Delhi Capitals,Kolkata Knight Riders,League,Friday,Prime,Jaipur,DD Sports,8.46,7.92,8.84,16.76,0,0,0,135.95
IPL2018-06624,27-04-2018,Kolkata Knight Riders,Gujarat Titans,League,Friday,Late,Lucknow,Star Sports,6.56,5.97,6.51,12.48,0,0,0,53.49
IPL2018-06625,27-03-2018,Sunrisers Hyderabad,Royal Challengers Bangalore,Semi-Final,Tuesday,Prime,Chandigarh,JioCinema,14.49,12.96,15.7,28.66,0,0,0,240.23
IPL2018-06626,14-04-2018,Lucknow Super Giants,Gujarat Titans,Qualifier,Saturday,Late,Chennai,JioCinema,6.26,5.13,8.42,13.55,0,0,0,77.88
IPL2018-06627,30-03-2018,Gujarat Titans,Royal Challengers Bangalore,League,Friday,Late,Jaipur,Star Sports,6.34,6.37,6.18,12.55,0,0,0,56.48
IPL2018-06628,09-04-2018,Chennai Super Kings,Sunrisers Hyderabad,League,Monday,Late,Ahmedabad,Star Sports,5.06,4.38,6.07,10.45,0,0,0,48.09
IPL2018-06629,15-04-2018,Mumbai Indians,Lucknow Super Giants,League,Sunday,Prime,Hyderabad,Star Sports,8.47,8.44,7.93,16.37,0,0,0,126.38
IPL2018-06630,01-05-2018,Gujarat Titans,Sunrisers Hyderabad,League,Tuesday,Late,Jaipur,JioCinema,6.22,4.68,7.2,11.88,0,0,0,52.21
IPL2018-06631,15-04-2018,Delhi Capitals,Sunrisers Hyderabad,League,Sunday,Late,Ahmedabad,DD Sports,7.18,5.15,8.3,13.45,0,0,0,64.62
IPL2018-06632,04-04-2018,Rajasthan Royals,Mumbai Indians,League,Wednesday,Afternoon,Delhi,DD Sports,2.23,3.55,3.19,6.74,0,0,0,27.16
IPL2018-06633,07-05-2018,Lucknow Super Giants,Rajasthan Royals,League,Monday,Late,Kolkata,Star Sports,6.15,4.82,5.17,9.99,0,0,0,38.54
IPL2018-06634,16-04-2018,Sunrisers Hyderabad,Mumbai Indians,League,Monday,Afternoon,Hyderabad,DD Sports,2.9,2.74,1.49,4.23,0,0,0,22.03
IPL2018-06635,06-04-2018,Mumbai Indians,Sunrisers Hyderabad,Qualifier,Friday,Late,Chandigarh,DD Sports,5.78,5.79,6.85,12.64,0,0,0,70.38
IPL2018-06636,02-05-2018,Lucknow Super Giants,Kolkata Knight Riders,League,Wednesday,Prime,Bengaluru,DD Sports,8.64,7.21,9.7,16.91,0,0,0,117.54
IPL2018-06637,21-04-2018,Delhi Capitals,Punjab Kings,League,Saturday,Afternoon,Chandigarh,Star Sports,2.91,2.06,3.57,5.63,0,0,0,26.58
IPL2018-06638,30-04-2018,Lucknow Super Giants,Punjab Kings,Eliminator,Monday,Afternoon,Kolkata,DD Sports,2.06,3.62,2.38,6,0,0,0,29.18
IPL2018-06639,19-05-2018,Kolkata Knight Riders,Delhi Capitals,League,Saturday,Afternoon,Chandigarh,JioCinema,2.08,2.55,1.93,4.48,0,0,0,22.39
IPL2018-06640,28-03-2018,Punjab Kings,Chennai Super Kings,League,Wednesday,Late,Ahmedabad,DD Sports,5.82,5.82,6.79,12.61,0,0,0,59.64
IPL2018-06641,15-07-2018,Punjab Kings,Royal Challengers Bangalore,League,Sunday,Late,Hyderabad,JioCinema,6.86,4.53,7.01,11.54,0,0,0,55.24
IPL2018-06642,26-04-2018,Lucknow Super Giants,Punjab Kings,League,Thursday,Afternoon,Chandigarh,DD Sports,3.21,2.33,3.66,5.99,0,0,0,23.62
IPL2018-06643,27-03-2018,Sunrisers Hyderabad,Delhi Capitals,League,Tuesday,Afternoon,Kolkata,Star Sports,2.6,3.47,1.92,5.39,0,0,0,24.41
IPL2018-06644,24-05-2018,Royal Challengers Bangalore,Gujarat Titans,League,Thursday,Prime,Bengaluru,JioCinema,9.32,8.76,10.18,18.94,0,0,0,142.47
IPL2018-06645,03-04-2018,Mumbai Indians,Gujarat Titans,League,Tuesday,Afternoon,Hyderabad,DD Sports,2.93,3.13,2.8,5.93,0,0,0,28.64
IPL2018-06646,10-06-2018,Delhi Capitals,Mumbai Indians,Qualifier,Sunday,Late,Ahmedabad,Star Sports,6.48,5.97,6.94,12.91,0,0,0,76.06
IPL2018-06647,29-03-2018,Kolkata Knight Riders,Chennai Super Kings,Qualifier,Thursday,Prime,Delhi,JioCinema,9.31,9.98,10.51,20.49,0,0,0,158.53
IPL2018-06648,14-04-2018,Mumbai Indians,Punjab Kings,League,Saturday,Afternoon,Hyderabad,Star Sports,3.7,3.95,3.16,7.11,0,0,0,33
IPL2018-06649,07-05-2018,Mumbai Indians,Chennai Super Kings,League,Monday,Afternoon,Kolkata,DD Sports,3.95,3.31,3.93,7.24,1,0,0,31.97
IPL2018-06650,03-05-2018,Lucknow Super Giants,Punjab Kings,League,Thursday,Late,Mumbai,DD Sports,4.68,4.11,5.33,9.44,0,0,0,42.93
IPL2018-06651,24-04-2018,Kolkata Knight Riders,Rajasthan Royals,League,Tuesday,Late,Lucknow,DD Sports,6.05,4.63,6.13,10.76,0,0,0,50.19
IPL2018-06652,14-05-2018,Kolkata Knight Riders,Chennai Super Kings,League,Monday,Afternoon,Bengaluru,DD Sports,3.23,2.99,3.35,6.34,0,0,0,24.72
IPL2018-06653,07-04-2018,Chennai Super Kings,Rajasthan Royals,League,Saturday,Prime,Bengaluru,Star Sports,9.85,9.28,10.77,20.05,0,0,0,160.23
IPL2018-06654,16-05-2018,Lucknow Super Giants,Punjab Kings,Eliminator,Wednesday,Prime,Mumbai,Star Sports,11.06,10.09,10.69,20.78,0,0,0,170.82
IPL2018-06655,03-04-2018,Gujarat Titans,Lucknow Super Giants,League,Tuesday,Late,Ahmedabad,Star Sports,5.84,4.09,5.66,9.75,0,0,0,36.06
IPL2018-06656,04-06-2018,Mumbai Indians,Lucknow Super Giants,League,Monday,Late,Kolkata,JioCinema,4.96,5.14,5.28,10.42,0,0,0,43.58
IPL2018-06657,05-04-2018,Gujarat Titans,Sunrisers Hyderabad,Final,Thursday,Late,Chandigarh,JioCinema,20.5,16.92765212,23.48543392,40.41,1,0,1,213.41
IPL2018-06658,26-03-2018,Chennai Super Kings,Rajasthan Royals,League,Monday,Prime,Delhi,JioCinema,8.45,8.07,9.25,17.32,0,0,0,142.25
IPL2018-06659,03-05-2018,Punjab Kings,Mumbai Indians,League,Thursday,Afternoon,Jaipur,DD Sports,3.22,2.22,3.92,6.14,0,0,0,22.35
IPL2018-06660,20-04-2018,Royal Challengers Bangalore,Mumbai Indians,League,Friday,Prime,Bengaluru,JioCinema,9.99,8.88,11.48,20.36,0,0,0,156.92
IPL2018-06661,24-04-2018,Punjab Kings,Delhi Capitals,League,Tuesday,Prime,Mumbai,JioCinema,9.41,7.9,10,17.9,0,0,0,126.72
IPL2018-06662,09-04-2018,Delhi Capitals,Kolkata Knight Riders,League,Monday,Late,Jaipur,JioCinema,6.3,4.545224896,6.679809257,11.23,0,0,1,41.9
IPL2018-06663,28-04-2018,Chennai Super Kings,Lucknow Super Giants,League,Saturday,Prime,Chennai,DD Sports,8.68,7.96,8.98,16.94,0,0,0,126.2
IPL2018-06664,31-05-2018,Rajasthan Royals,Punjab Kings,League,Thursday,Prime,Hyderabad,DD Sports,10.09,9.09,11.4,20.49,0,0,0,165.25
IPL2018-06665,23-04-2018,Rajasthan Royals,Kolkata Knight Riders,League,Monday,Afternoon,Hyderabad,Star Sports,4.05,2.99,4.15,7.14,0,0,0,34.24
IPL2018-06666,24-03-2018,Gujarat Titans,Mumbai Indians,League,Saturday,Prime,Lucknow,Star Sports,9.17,8.95,9.12,18.07,0,0,0,115.8
IPL2018-06667,16-04-2018,Kolkata Knight Riders,Mumbai Indians,Qualifier,Monday,Late,Delhi,DD Sports,8.39,6.565153514,8.636762376,15.2,1,0,1,86.66
IPL2018-06668,27-04-2018,Delhi Capitals,Sunrisers Hyderabad,League,Friday,Prime,Hyderabad,JioCinema,9.16,9.72,10.99,20.71,0,0,0,153.09
IPL2018-06669,08-06-2018,Chennai Super Kings,Lucknow Super Giants,League,Friday,Prime,Bengaluru,DD Sports,7.95,7.15,9.02,16.17,0,0,0,124.23
IPL2018-06670,05-05-2018,Delhi Capitals,Royal Challengers Bangalore,League,Saturday,Afternoon,Mumbai,DD Sports,2.69,2.07,1.99,4.06,0,0,0,16.53
IPL2018-06671,01-04-2018,Gujarat Titans,Mumbai Indians,League,Sunday,Afternoon,Chandigarh,Star Sports,3.47,3.33,3.29,6.62,0,0,0,28.24
IPL2018-06672,15-04-2018,Sunrisers Hyderabad,Mumbai Indians,League,Sunday,Prime,Chandigarh,JioCinema,9.91,7.081986484,9.434410717,16.52,0,0,1,117.67
IPL2018-06673,07-05-2018,Rajasthan Royals,Gujarat Titans,League,Monday,Late,Ahmedabad,Star Sports,5.12,5.9,5.28,11.18,0,0,0,48.09
IPL2018-06674,29-04-2018,Gujarat Titans,Lucknow Super Giants,League,Sunday,Late,Kolkata,JioCinema,4.3,3.649173859,5.069280101,8.72,0,0,1,35.32
IPL2018-06675,01-05-2018,Rajasthan Royals,Royal Challengers Bangalore,League,Tuesday,Afternoon,Chennai,DD Sports,3.71,3.23,3.06,6.29,0,0,0,30.72
IPL2018-06676,26-03-2018,Sunrisers Hyderabad,Royal Challengers Bangalore,League,Monday,Prime,Mumbai,DD Sports,10.75,9.97,11.61,21.58,0,0,0,165.46
IPL2018-06677,03-05-2018,Rajasthan Royals,Gujarat Titans,League,Thursday,Afternoon,Hyderabad,Star Sports,2.69,3.2,2.33,5.53,0,0,0,26.08
IPL2018-06678,21-04-2018,Punjab Kings,Rajasthan Royals,League,Saturday,Late,Ahmedabad,Star Sports,4.45,4.88,4.59,9.47,0,0,0,37.37
IPL2018-06679,04-05-2018,Gujarat Titans,Mumbai Indians,League,Friday,Prime,Kolkata,Star Sports,8.92,9.02,9.19,18.21,0,0,0,151.91
IPL2018-06680,20-04-2018,Delhi Capitals,Sunrisers Hyderabad,League,Friday,Afternoon,Lucknow,JioCinema,2.33,2.54,2.42,4.96,0,0,0,20.24
IPL2018-06681,13-04-2018,Rajasthan Royals,Lucknow Super Giants,League,Friday,Late,Jaipur,DD Sports,6.45,5.12,7.61,12.73,0,0,0,58.34
IPL2018-06682,17-05-2018,Rajasthan Royals,Delhi Capitals,League,Thursday,Late,Bengaluru,JioCinema,5.59,5.36,5.41,10.77,0,0,0,43.96
IPL2018-06683,27-04-2018,Mumbai Indians,Punjab Kings,Qualifier,Friday,Prime,Mumbai,JioCinema,10.32,9.67,10.34,20.01,0,0,0,154.42
IPL2018-06684,27-03-2018,Kolkata Knight Riders,Sunrisers Hyderabad,Semi-Final,Tuesday,Late,Delhi,Star Sports,9.41,8.34,9.78,18.12,0,0,0,95.63
IPL2018-06685,19-04-2018,Rajasthan Royals,Sunrisers Hyderabad,League,Thursday,Afternoon,Lucknow,DD Sports,4.38,4,3.68,7.68,0,0,0,35.84
IPL2018-06686,09-04-2018,Royal Challengers Bangalore,Mumbai Indians,Final,Monday,Late,Mumbai,DD Sports,21.54,19.09,24.3,43.39,1,0,0,242.39
IPL2018-06687,07-04-2018,Delhi Capitals,Punjab Kings,League,Saturday,Late,Lucknow,DD Sports,5.84,5.13,6.54,11.67,0,0,0,55.92
IPL2018-06688,28-04-2018,Chennai Super Kings,Punjab Kings,League,Saturday,Prime,Kolkata,DD Sports,9.3,9.07,9.8,18.87,0,0,0,145.34
IPL2018-06689,20-04-2018,Rajasthan Royals,Kolkata Knight Riders,Eliminator,Friday,Afternoon,Delhi,JioCinema,3.87,4.18,2.73,6.91,0,0,0,38.36
IPL2018-06690,28-04-2018,Delhi Capitals,Rajasthan Royals,Qualifier,Saturday,Late,Chandigarh,Star Sports,7.69,6.23,8.05,14.28,0,0,0,82.25
IPL2018-06691,12-05-2018,Sunrisers Hyderabad,Royal Challengers Bangalore,League,Saturday,Prime,Lucknow,JioCinema,10.83,10.42,10.98,21.4,0,0,0,159.72
IPL2018-06692,14-04-2018,Royal Challengers Bangalore,Chennai Super Kings,Semi-Final,Saturday,Prime,Bengaluru,DD Sports,19.01,17.36,19.46,36.82,1,0,0,314.32
IPL2018-06693,10-05-2018,Rajasthan Royals,Sunrisers Hyderabad,League,Thursday,Prime,Ahmedabad,JioCinema,10.73,8.9,11.53,20.43,0,0,0,148.53
IPL2018-06694,04-04-2018,Lucknow Super Giants,Sunrisers Hyderabad,League,Wednesday,Late,Bengaluru,Star Sports,6.24,5.12,6.6,11.72,0,0,0,55.76
IPL2018-06695,19-05-2018,Rajasthan Royals,Delhi Capitals,League,Saturday,Prime,Jaipur,JioCinema,10.41,10.13,10.16,20.29,0,0,0,138.89
IPL2018-06696,06-04-2018,Chennai Super Kings,Royal Challengers Bangalore,League,Friday,Late,Hyderabad,JioCinema,7.48,6.9,8.26,15.16,1,0,0,62.97
IPL2018-06697,29-03-2018,Chennai Super Kings,Delhi Capitals,Qualifier,Thursday,Prime,Ahmedabad,Star Sports,9.37,9.36,9.21,18.57,0,0,0,179.26
IPL2018-06698,25-04-2018,Lucknow Super Giants,Punjab Kings,Qualifier,Wednesday,Afternoon,Jaipur,DD Sports,3.04,2.67,3.93,6.6,0,0,0,29.31
IPL2018-06699,15-04-2018,Gujarat Titans,Rajasthan Royals,League,Sunday,Late,Chandigarh,DD Sports,5.55,4.9,7.23,12.13,0,0,0,51.4
IPL2018-06700,18-04-2018,Sunrisers Hyderabad,Rajasthan Royals,League,Wednesday,Prime,Jaipur,Star Sports,10.35,7.540257668,11.83729999,19.38,0,0,1,118.45
IPL2018-06701,28-03-2018,Royal Challengers Bangalore,Delhi Capitals,Qualifier,Wednesday,Prime,Delhi,JioCinema,11.38,11.75,11.68,23.43,0,0,0,183.74
IPL2018-06702,28-03-2018,Mumbai Indians,Sunrisers Hyderabad,League,Wednesday,Late,Chandigarh,DD Sports,5.84,4.89,6.36,11.25,0,0,0,49.97
IPL2018-06703,09-04-2018,Mumbai Indians,Delhi Capitals,League,Monday,Prime,Jaipur,DD Sports,9.36,9.09,10.05,19.14,0,0,0,147.1
IPL2018-06704,04-05-2018,Mumbai Indians,Royal Challengers Bangalore,League,Friday,Prime,Chennai,JioCinema,10.72,10.31,10.94,21.25,0,1,0,134.88
IPL2018-06705,10-04-2018,Chennai Super Kings,Sunrisers Hyderabad,League,Tuesday,Late,Chandigarh,DD Sports,5.7,5.33,6.3,11.63,0,0,0,44.86
IPL2018-06706,28-03-2018,Rajasthan Royals,Punjab Kings,Qualifier,Wednesday,Afternoon,Bengaluru,DD Sports,3.98,3.87,3.44,7.31,0,0,0,42.11
IPL2018-06707,20-05-2018,Mumbai Indians,Delhi Capitals,Qualifier,Sunday,Prime,Ahmedabad,Star Sports,10.39,9.5,9.72,19.22,0,0,0,179.55
IPL2018-06708,28-03-2018,Delhi Capitals,Gujarat Titans,League,Wednesday,Afternoon,Ahmedabad,Star Sports,3.16,2.74,2.82,5.56,0,0,0,24.35
IPL2018-06709,18-04-2018,Sunrisers Hyderabad,Mumbai Indians,Eliminator,Wednesday,Prime,Mumbai,DD Sports,11.81,10.63,13.39,24.02,0,0,0,188.67
IPL2018-06710,04-05-2018,Royal Challengers Bangalore,Mumbai Indians,Eliminator,Friday,Afternoon,Chandigarh,DD Sports,2.36,3.21,1.99,5.2,0,0,0,30.47
IPL2018-06711,08-04-2018,Royal Challengers Bangalore,Gujarat Titans,League,Sunday,Afternoon,Hyderabad,DD Sports,2.72,2.46,2.91,5.37,0,0,0,23.95
IPL2018-06712,04-05-2018,Mumbai Indians,Rajasthan Royals,League,Friday,Late,Hyderabad,JioCinema,5.54,5.82,5.53,11.35,0,0,0,43.08
IPL2018-06713,03-06-2018,Sunrisers Hyderabad,Kolkata Knight Riders,League,Sunday,Late,Chennai,Star Sports,5.57,5.39,6.54,11.93,0,0,0,55.13
IPL2018-06714,03-05-2018,Chennai Super Kings,Gujarat Titans,League,Thursday,Late,Jaipur,Star Sports,4.49,3.68,4.01,7.69,0,0,0,35.54
IPL2018-06715,14-04-2018,Delhi Capitals,Sunrisers Hyderabad,Semi-Final,Saturday,Late,Jaipur,Star Sports,8.19,7.59,9.22,16.81,0,0,0,77.62
IPL2018-06716,18-04-2018,Chennai Super Kings,Lucknow Super Giants,Semi-Final,Wednesday,Afternoon,Kolkata,JioCinema,4.58,4.53,4.6,9.13,0,0,0,54.24
IPL2018-06717,20-03-2018,Chennai Super Kings,Mumbai Indians,Semi-Final,Tuesday,Prime,Bengaluru,Star Sports,17.23,15.52,18.27,33.79,1,1,0,298.12
IPL2018-06718,05-04-2018,Kolkata Knight Riders,Delhi Capitals,League,Thursday,Late,Lucknow,JioCinema,6,6.07,4.72,10.79,0,0,0,46.32
IPL2018-06719,20-03-2018,Mumbai Indians,Royal Challengers Bangalore,Eliminator,Tuesday,Prime,Delhi,JioCinema,11.49,11.61,10.88,22.49,0,1,0,182.89
IPL2018-06720,31-03-2018,Gujarat Titans,Lucknow Super Giants,League,Saturday,Prime,Mumbai,JioCinema,8.79,8.54,9.65,18.19,0,0,0,116.1
IPL2018-06721,16-04-2018,Royal Challengers Bangalore,Chennai Super Kings,League,Monday,Afternoon,Ahmedabad,JioCinema,4.42,5.3,3.35,8.65,1,0,0,37.07
IPL2018-06722,23-04-2018,Sunrisers Hyderabad,Gujarat Titans,Qualifier,Monday,Late,Bengaluru,Star Sports,6.94,5.32,7.61,12.93,0,0,0,66.05
IPL2018-06723,29-04-2018,Rajasthan Royals,Punjab Kings,League,Sunday,Prime,Delhi,DD Sports,8.77,8.49,9.65,18.14,0,0,0,119.75
IPL2018-06724,19-06-2018,Delhi Capitals,Kolkata Knight Riders,League,Tuesday,Afternoon,Ahmedabad,DD Sports,2.54,2.74,2.5,5.24,0,0,0,24.14
IPL2018-06725,25-03-2018,Delhi Capitals,Gujarat Titans,League,Sunday,Late,Jaipur,JioCinema,5.93,4.95,5.85,10.8,0,0,0,45.24
IPL2018-06726,31-03-2018,Royal Challengers Bangalore,Delhi Capitals,Semi-Final,Saturday,Prime,Lucknow,DD Sports,14.6,13.56,14.61,28.17,0,0,0,276.19
IPL2018-06727,22-04-2018,Lucknow Super Giants,Sunrisers Hyderabad,League,Sunday,Prime,Bengaluru,DD Sports,9.35,9.16,9.89,19.05,0,0,0,150.78
IPL2018-06728,07-05-2018,Gujarat Titans,Punjab Kings,League,Monday,Afternoon,Chandigarh,Star Sports,2.38,1.52,3.25,4.77,0,0,0,18.37
IPL2018-06729,04-04-2018,Chennai Super Kings,Royal Challengers Bangalore,Semi-Final,Wednesday,Afternoon,Kolkata,DD Sports,5.18,6.57,4.39,10.96,1,0,0,66.76
IPL2018-06730,20-04-2018,Chennai Super Kings,Mumbai Indians,League,Friday,Afternoon,Chandigarh,DD Sports,3.99,3.02,4.67,7.69,1,1,0,32.65
IPL2018-06731,24-04-2018,Punjab Kings,Lucknow Super Giants,League,Tuesday,Late,Chennai,DD Sports,5.5,5.27,5.05,10.32,0,0,0,41.15
IPL2018-06732,08-06-2018,Delhi Capitals,Rajasthan Royals,League,Friday,Prime,Delhi,JioCinema,9.64,8.23,11.36,19.59,0,0,0,123.27
IPL2018-06733,26-03-2018,Gujarat Titans,Mumbai Indians,League,Monday,Late,Delhi,JioCinema,5.28,4.25,5.75,10,0,0,0,48.98
IPL2018-06734,28-04-2018,Chennai Super Kings,Lucknow Super Giants,Qualifier,Saturday,Prime,Jaipur,Star Sports,10.09,9.1,10.21,19.31,0,0,0,172.65
IPL2018-06735,08-05-2018,Sunrisers Hyderabad,Lucknow Super Giants,League,Tuesday,Prime,Jaipur,JioCinema,8.88,7.64,9.8,17.44,0,0,0,124.27
IPL2018-06736,01-05-2018,Mumbai Indians,Rajasthan Royals,League,Tuesday,Late,Ahmedabad,Star Sports,5.95,5.88,5.72,11.6,0,0,0,51.41
IPL2018-06737,24-05-2018,Chennai Super Kings,Royal Challengers Bangalore,League,Thursday,Afternoon,Bengaluru,JioCinema,3.92,4.81,4.44,9.25,1,0,0,41.11
IPL2018-06738,28-03-2018,Chennai Super Kings,Mumbai Indians,Qualifier,Wednesday,Prime,Delhi,JioCinema,14.48,13.76,15.01,28.77,1,1,0,279.11
IPL2018-06739,19-03-2018,Rajasthan Royals,Sunrisers Hyderabad,League,Monday,Afternoon,Hyderabad,Star Sports,3.5,3.3,4.16,7.46,0,0,0,32.16
IPL2018-06740,21-05-2018,Delhi Capitals,Kolkata Knight Riders,Eliminator,Monday,Afternoon,Chennai,Star Sports,3.58,3.67,4.13,7.8,0,0,0,39.4
IPL2018-06741,08-04-2018,Gujarat Titans,Royal Challengers Bangalore,League,Sunday,Prime,Bengaluru,JioCinema,9.65,9.31,10.53,19.84,0,0,0,150.37
IPL2018-06742,14-04-2018,Lucknow Super Giants,Gujarat Titans,Eliminator,Saturday,Late,Ahmedabad,DD Sports,6.65,5.69,7.17,12.86,0,0,0,70.86
IPL2018-06743,17-04-2018,Delhi Capitals,Rajasthan Royals,League,Tuesday,Prime,Kolkata,DD Sports,8.66,9,9.56,18.56,0,0,0,149.63
IPL2018-06744,19-04-2018,Rajasthan Royals,Sunrisers Hyderabad,League,Thursday,Prime,Bengaluru,DD Sports,9.47,9.16,10.8,19.96,0,0,0,135.31
IPL2018-06745,12-05-2018,Delhi Capitals,Punjab Kings,League,Saturday,Afternoon,Chennai,Star Sports,2.74,2.93,2.5,5.43,0,0,0,21.13
IPL2018-06746,27-04-2018,Lucknow Super Giants,Delhi Capitals,Eliminator,Friday,Prime,Kolkata,Star Sports,10.52,9.81,11.03,20.84,0,0,0,194.59
IPL2018-06747,25-03-2018,Kolkata Knight Riders,Chennai Super Kings,League,Sunday,Prime,Jaipur,DD Sports,8.78,6.835038538,10.16665,17,0,0,1,121.7
IPL2018-06748,14-04-2018,Delhi Capitals,Royal Challengers Bangalore,League,Saturday,Prime,Ahmedabad,DD Sports,11.26,10.87,10.01,20.88,0,0,0,141.19
IPL2018-06749,23-04-2018,Delhi Capitals,Sunrisers Hyderabad,League,Monday,Afternoon,Ahmedabad,JioCinema,1.64,3.46,1.98,5.44,0,0,0,22.37
IPL2018-06750,30-04-2018,Kolkata Knight Riders,Gujarat Titans,League,Monday,Late,Ahmedabad,DD Sports,5.29,5.31,4.8,10.11,0,0,0,42.29
